"date"	"matchup"	"team"	"min"	"tpm"	"tpa"	"oreb"	"dreb"	"ast"	"stl"	"blk"	"to"	"pf"	"pts"	"HA"
20140331	"WAS@CHA"	"CHA"	240	3	21	15	33	17	6	5	10	15	100	1
20140331	"SAS@IND"	"SAS"	240	8	17	15	25	18	10	5	8	19	103	-1
20140331	"SAS@IND"	"IND"	240	6	14	7	27	14	4	3	15	22	77	1
20140331	"PHI@ATL"	"PHI"	240	11	30	6	34	25	11	6	20	27	95	-1
20140331	"PHI@ATL"	"ATL"	240	7	31	13	36	25	10	0	16	17	103	1
20140331	"MIL@DET"	"MIL"	240	5	17	18	32	28	5	5	13	20	111	-1
20140331	"MIL@DET"	"DET"	240	9	23	19	31	28	5	5	11	26	116	1
20140331	"TOR@MIA"	"TOR"	240	8	26	5	25	17	7	1	14	25	83	-1
20140331	"TOR@MIA"	"MIA"	240	7	25	6	30	19	5	2	15	14	93	1
20140331	"BOS@CHI"	"BOS"	240	7	25	12	25	17	10	4	16	15	80	-1
20140331	"BOS@CHI"	"CHI"	240	3	16	11	29	28	9	3	13	16	94	1
20140331	"LAC@MIN"	"LAC"	240	12	30	13	36	23	8	4	18	18	114	-1
20140331	"LAC@MIN"	"MIN"	240	10	26	12	30	30	9	4	17	23	104	1
20140331	"SAC@NOP"	"SAC"	240	3	11	15	32	20	7	3	18	19	102	-1
20140331	"SAC@NOP"	"NOP"	240	5	14	3	27	22	11	10	13	26	97	1
20140331	"MEM@DEN"	"MEM"	240	5	9	17	26	17	7	3	11	19	94	-1
20140331	"MEM@DEN"	"DEN"	240	6	20	11	32	20	7	3	14	23	92	1
20140331	"NYK@UTZ"	"NYK"	240	9	29	3	35	18	8	6	9	18	92	-1
20140331	"NYK@UTZ"	"UTZ"	240	8	24	16	34	15	5	0	11	23	83	1
20140401	"HOU@BRK"	"HOU"	240	10	35	10	34	20	6	3	15	16	96	-1
20140401	"HOU@BRK"	"BRK"	240	6	25	6	36	23	9	5	13	26	105	1
20140401	"GSW@DAL"	"GSW"	265	15	31	10	34	33	6	3	12	16	122	-1
20140401	"GSW@DAL"	"DAL"	265	14	30	15	28	27	7	5	8	12	120	1
20140401	"POR@LAL"	"POR"	240	13	29	11	39	32	10	5	10	18	124	-1
20140401	"POR@LAL"	"LAL"	240	11	25	9	36	31	7	10	11	16	112	1
20140402	"DET@IND"	"DET"	240	7	16	17	30	16	7	4	5	18	94	-1
20140402	"DET@IND"	"IND"	240	5	18	10	37	24	4	7	10	21	101	1
20140402	"BRK@NYK"	"BRK"	240	8	26	7	16	11	9	0	16	16	81	-1
20140402	"BRK@NYK"	"NYK"	240	11	25	9	32	21	11	5	15	25	110	1
20140402	"CLE@ORL"	"CLE"	240	9	18	6	31	28	7	4	12	15	119	-1
20140402	"CLE@ORL"	"ORL"	240	11	28	9	25	21	6	4	17	21	98	1
20140402	"CHA@PHI"	"CHA"	240	12	22	9	38	32	1	4	9	17	123	-1
20140402	"CHA@PHI"	"PHI"	240	4	18	7	25	21	5	2	11	24	93	1
20140402	"HOU@TOR"	"HOU"	240	9	26	10	37	19	8	1	15	30	103	-1
20140402	"HOU@TOR"	"TOR"	240	10	25	3	33	20	7	3	13	25	107	1
20140402	"BOS@WAS"	"BOS"	240	3	24	10	19	20	10	2	14	22	92	-1
20140402	"BOS@WAS"	"WAS"	240	10	19	6	35	29	8	4	21	24	118	1
20140402	"CHI@ATL"	"CHI"	240	12	25	7	29	27	13	3	13	19	105	-1
20140402	"CHI@ATL"	"ATL"	240	8	24	9	29	24	7	3	16	17	92	1
20140402	"MIL@MIA"	"MIL"	240	4	18	11	31	18	3	3	17	16	77	-1
20140402	"MIL@MIA"	"MIA"	240	9	26	8	27	22	12	5	9	12	96	1
20140402	"MEM@MIN"	"MEM"	240	4	11	11	27	24	6	3	11	15	88	-1
20140402	"MEM@MIN"	"MIN"	240	5	16	12	34	31	8	6	14	13	102	1
20140402	"GSW@SAS"	"GSW"	240	8	21	7	26	21	7	2	13	19	90	-1
20140402	"GSW@SAS"	"SAS"	240	4	19	8	37	29	6	2	13	12	111	1
20140402	"NOP@DEN"	"NOP"	240	2	9	8	34	21	5	7	16	25	107	-1
20140402	"NOP@DEN"	"DEN"	240	15	27	8	32	33	8	12	11	29	137	1
20140402	"LAC@PHX"	"LAC"	240	11	26	10	26	18	10	4	13	24	112	-1
20140402	"LAC@PHX"	"PHX"	240	8	28	14	24	17	4	4	14	26	108	1
20140402	"LAL@SAC"	"LAL"	240	12	28	14	38	26	7	6	10	21	102	-1
20140402	"LAL@SAC"	"SAC"	240	5	15	8	39	16	8	4	8	18	107	1
20140403	"SAS@OKC"	"SAS"	240	9	22	13	29	18	5	3	18	18	94	-1
20140403	"SAS@OKC"	"OKC"	240	6	18	8	31	18	14	5	13	16	106	1
20140403	"DAL@LAC"	"DAL"	240	14	29	8	38	24	4	9	11	21	113	-1
20140403	"DAL@LAC"	"LAC"	240	6	27	12	29	26	7	4	6	20	107	1
20140404	"ORL@CHA"	"ORL"	240	3	11	14	29	15	8	10	13	25	80	-1
20140404	"ORL@CHA"	"CHA"	240	6	16	9	37	20	5	7	14	15	91	1
20140404	"DEN@MEM"	"DEN"	240	7	23	14	32	16	7	4	20	27	92	-1
20140404	"DEN@MEM"	"MEM"	240	2	11	10	28	18	9	4	11	26	100	1
20140404	"IND@TOR"	"IND"	240	6	11	8	31	19	6	3	10	19	94	-1
20140404	"IND@TOR"	"TOR"	240	10	22	9	33	23	6	5	11	20	102	1
20140404	"CLE@ATL"	"CLE"	240	5	21	10	24	16	13	3	6	18	98	-1
20140404	"CLE@ATL"	"ATL"	240	13	29	2	36	35	1	3	16	17	117	1
20140404	"PHI@BOS"	"PHI"	240	6	19	9	25	21	12	4	12	21	111	-1
20140404	"PHI@BOS"	"BOS"	240	9	33	19	30	23	4	5	22	27	102	1
20140404	"DET@BRK"	"DET"	240	9	27	19	27	23	6	2	9	14	104	-1
20140404	"DET@BRK"	"BRK"	240	15	31	2	24	28	6	3	10	19	116	1
20140404	"MIN@MIA"	"MIN"	290	12	32	10	36	27	10	5	17	22	122	-1
20140404	"MIN@MIA"	"MIA"	290	11	36	15	37	20	11	6	16	27	121	1
20140404	"WAS@NYK"	"WAS"	240	5	19	12	29	18	7	0	15	15	90	-1
20140404	"WAS@NYK"	"NYK"	240	14	31	8	26	23	9	1	16	14	89	1
20140404	"MIL@CHI"	"MIL"	240	2	8	9	29	17	7	9	20	24	90	-1
20140404	"MIL@CHI"	"CHI"	240	7	22	16	28	24	13	5	11	24	102	1
20140404	"NOP@UTZ"	"NOP"	240	8	19	9	27	19	6	9	14	27	96	-1
20140404	"NOP@UTZ"	"UTZ"	240	4	11	6	28	22	8	6	17	24	100	1
20140404	"OKC@HOU"	"OKC"	240	13	31	10	35	24	5	8	14	24	107	-1
20140404	"OKC@HOU"	"HOU"	240	13	31	9	36	21	8	2	11	21	111	1
20140404	"PHX@POR"	"PHX"	240	6	21	23	36	17	7	4	12	20	109	-1
20140404	"PHX@POR"	"POR"	240	6	21	13	35	20	5	8	15	23	93	1
20140404	"SAC@GSW"	"SAC"	240	1	10	10	34	12	4	2	16	14	69	-1
20140404	"SAC@GSW"	"GSW"	240	10	30	15	42	25	6	5	12	22	102	1
20140404	"DAL@LAL"	"DAL"	240	5	21	15	37	28	8	4	16	17	107	-1
20140404	"DAL@LAL"	"LAL"	240	7	28	10	28	26	10	5	15	14	95	1
20140405	"MIN@ORL"	"MIN"	240	1	14	8	22	26	11	6	13	10	92	-1
20140405	"MIN@ORL"	"ORL"	240	9	17	13	27	29	7	4	22	23	100	1
20140405	"CHI@WAS"	"CHI"	240	9	23	11	34	24	7	4	10	14	96	-1
20140405	"CHI@WAS"	"WAS"	240	3	16	14	26	16	6	4	11	19	78	1
20140405	"CHA@CLE"	"CHA"	265	9	26	12	46	23	7	5	12	19	96	-1
20140405	"CHA@CLE"	"CLE"	265	7	22	10	41	22	5	3	11	18	94	1
20140405	"BOS@DET"	"BOS"	240	14	31	15	22	25	8	3	11	24	111	-1
20140405	"BOS@DET"	"DET"	240	9	23	13	30	18	6	1	13	16	115	1
20140405	"BRK@PHI"	"BRK"	240	6	21	8	33	29	6	3	12	20	105	-1
20140405	"BRK@PHI"	"PHI"	240	10	23	9	31	27	6	2	13	26	101	1
20140405	"TOR@MIL"	"TOR"	240	12	27	12	27	20	5	2	9	22	102	-1
20140405	"TOR@MIL"	"MIL"	240	1	9	12	25	28	5	5	9	21	98	1
20140406	"NYK@MIA"	"NYK"	240	15	42	15	23	18	10	2	10	24	91	-1
20140406	"NYK@MIA"	"MIA"	240	12	27	7	28	22	6	0	16	17	102	1
20140406	"LAL@LAC"	"LAL"	240	7	31	8	30	26	9	0	14	19	97	-1
20140406	"LAL@LAC"	"LAC"	240	10	19	8	44	28	12	5	16	17	120	1
20140406	"ATL@IND"	"ATL"	240	12	27	5	35	22	4	3	15	26	107	-1
20140406	"ATL@IND"	"IND"	240	5	20	10	25	18	9	3	11	26	88	1
20140406	"DAL@SAC"	"DAL"	240	13	31	16	29	23	7	5	10	16	93	-1
20140406	"DAL@SAC"	"SAC"	240	5	18	6	34	21	6	3	13	17	91	1
20140406	"DEN@HOU"	"DEN"	265	14	31	15	39	28	8	8	21	24	125	-1
20140406	"DEN@HOU"	"HOU"	265	13	36	15	35	24	15	10	15	19	130	1
20140406	"MEM@SAS"	"MEM"	240	5	14	13	24	22	8	3	14	19	92	-1
20140406	"MEM@SAS"	"SAS"	240	9	22	6	34	27	7	3	15	16	112	1
20140406	"UTZ@GSW"	"UTZ"	240	4	13	8	29	27	13	1	12	13	102	-1
20140406	"UTZ@GSW"	"GSW"	240	17	33	6	39	34	9	2	16	23	130	1
20140406	"OKC@PHX"	"OKC"	240	9	32	7	31	17	6	4	12	30	115	-1
20140406	"OKC@PHX"	"PHX"	240	11	23	5	31	17	6	2	12	24	122	1
20140406	"NOP@POR"	"NOP"	240	4	12	13	25	21	10	4	10	19	94	-1
20140406	"NOP@POR"	"POR"	240	5	22	14	36	20	5	6	14	17	100	1
20140408	"DET@ATL"	"DET"	240	6	17	16	37	14	13	4	15	20	102	-1
20140408	"DET@ATL"	"ATL"	240	9	35	17	31	26	9	5	16	23	95	1
20140408	"BRK@MIA"	"BRK"	240	9	23	4	31	13	9	7	15	14	88	-1
20140408	"BRK@MIA"	"MIA"	240	7	24	6	28	17	9	3	13	15	87	1
20140408	"SAS@MIN"	"SAS"	240	4	17	11	26	19	8	7	16	22	91	-1
20140408	"SAS@MIN"	"MIN"	240	5	15	16	36	23	9	3	15	18	110	1
20140408	"DAL@UTZ"	"DAL"	240	9	23	6	30	24	3	5	9	12	95	-1
20140408	"DAL@UTZ"	"UTZ"	240	4	24	23	24	16	7	3	9	15	83	1
20140408	"OKC@SAC"	"OKC"	240	12	22	10	29	23	5	4	6	23	107	-1
20140408	"OKC@SAC"	"SAC"	240	3	14	13	31	13	5	4	9	18	92	1
20140408	"HOU@LAL"	"HOU"	240	11	26	12	46	33	8	9	14	22	145	-1
20140408	"HOU@LAL"	"LAL"	240	14	32	5	28	38	8	7	11	20	130	1
20140409	"DET@CLE"	"DET"	240	9	28	21	25	19	10	2	15	12	100	-1
20140409	"DET@CLE"	"CLE"	240	11	26	13	34	41	8	6	15	24	122	1
20140409	"BRK@ORL"	"BRK"	240	10	29	13	28	22	7	0	13	23	111	-1
20140409	"BRK@ORL"	"ORL"	240	11	24	11	30	26	10	5	14	24	115	1
20140409	"PHI@TOR"	"PHI"	240	8	21	9	27	20	2	5	8	25	114	-1
20140409	"PHI@TOR"	"TOR"	240	12	25	10	25	25	2	7	7	16	125	1
20140409	"CHA@WAS"	"CHA"	265	11	25	9	39	23	7	1	12	17	94	-1
20140409	"CHA@WAS"	"WAS"	265	1	15	7	38	23	7	9	12	15	88	1
20140409	"BOS@ATL"	"BOS"	240	12	26	11	28	25	7	3	14	22	97	-1
20140409	"BOS@ATL"	"ATL"	240	9	23	8	35	30	7	5	14	14	105	1
20140409	"MIA@MEM"	"MIA"	240	15	25	6	21	24	11	2	15	17	102	-1
20140409	"MIA@MEM"	"MEM"	240	7	20	12	29	23	10	6	14	19	107	1
20140409	"IND@MIL"	"IND"	240	11	24	8	33	26	4	5	11	24	104	-1
20140409	"IND@MIL"	"MIL"	240	4	16	14	34	21	6	5	11	20	102	1
20140409	"CHI@MIN"	"CHI"	240	11	21	9	28	29	4	8	13	18	102	-1
20140409	"CHI@MIN"	"MIN"	240	4	17	11	29	16	5	5	12	14	87	1
20140409	"PHX@NOP"	"PHX"	240	9	19	6	32	23	5	6	12	18	94	-1
20140409	"PHX@NOP"	"NOP"	240	6	14	8	34	25	6	5	12	17	88	1
20140409	"HOU@DEN"	"HOU"	240	15	40	12	35	28	9	5	15	20	116	-1
20140409	"HOU@DEN"	"DEN"	240	11	28	10	34	31	10	8	11	21	123	1
20140409	"SAC@POR"	"SAC"	240	5	11	14	31	19	10	2	11	19	99	-1
20140409	"SAC@POR"	"POR"	240	7	23	5	38	26	4	4	18	19	100	1
20140409	"OKC@LAC"	"OKC"	240	5	21	11	33	18	8	8	8	24	107	-1
20140409	"OKC@LAC"	"LAC"	240	8	27	15	37	23	7	5	16	22	101	1
20140410	"SAS@DAL"	"SAS"	240	16	34	15	33	22	9	1	12	22	109	-1
20140410	"SAS@DAL"	"DAL"	240	5	12	8	34	16	5	5	10	17	100	1
20140410	"DEN@GSW"	"DEN"	240	10	34	25	38	23	9	5	16	18	100	-1
20140410	"DEN@GSW"	"GSW"	240	6	23	6	32	19	9	4	13	17	99	1
20140411	"WAS@ORL"	"WAS"	240	2	19	13	31	24	7	4	12	19	96	-1
20140411	"WAS@ORL"	"ORL"	240	4	19	10	32	21	9	5	16	31	86	1
20140411	"NYK@TOR"	"NYK"	240	6	24	7	32	16	6	3	8	24	108	-1
20140411	"NYK@TOR"	"TOR"	240	15	33	14	28	16	2	4	14	24	100	1
20140411	"CHA@BOS"	"CHA"	240	7	18	7	27	33	12	4	12	20	103	-1
20140411	"CHA@BOS"	"BOS"	240	11	23	7	30	22	7	3	20	16	106	1
20140411	"ATL@BRK"	"ATL"	240	1	19	9	35	17	5	9	12	20	93	-1
20140411	"ATL@BRK"	"BRK"	240	6	22	9	29	22	9	3	14	21	88	1
20140411	"IND@MIA"	"IND"	240	8	14	5	26	20	5	3	16	23	86	-1
20140411	"IND@MIA"	"MIA"	240	6	16	11	29	14	10	4	9	22	98	1
20140411	"DET@CHI"	"DET"	240	5	17	15	30	12	7	2	11	21	98	-1
20140411	"DET@CHI"	"CHI"	240	5	19	9	30	27	6	7	11	19	106	1
20140411	"PHI@MEM"	"PHI"	240	6	18	8	28	16	14	3	15	26	95	-1
20140411	"PHI@MEM"	"MEM"	240	5	13	10	39	28	8	8	16	15	117	1
20140411	"HOU@MIN"	"HOU"	240	11	25	15	37	22	12	4	20	32	110	-1
20140411	"HOU@MIN"	"MIN"	240	3	12	18	32	22	13	8	15	25	112	1
20140411	"NOP@OKC"	"NOP"	240	9	18	8	27	24	4	4	12	20	94	-1
20140411	"NOP@OKC"	"OKC"	240	5	13	8	39	28	8	12	11	21	116	1
20140411	"CLE@MIL"	"CLE"	240	4	20	11	29	18	11	4	10	27	116	-1
20140411	"CLE@MIL"	"MIL"	240	6	16	14	27	20	5	4	11	22	119	1
20140411	"PHX@SAS"	"PHX"	240	9	26	10	38	18	7	1	18	17	104	-1
20140411	"PHX@SAS"	"SAS"	240	13	30	11	31	24	10	5	7	15	112	1
20140411	"POR@UTZ"	"POR"	240	11	22	9	32	23	7	3	8	12	111	-1
20140411	"POR@UTZ"	"UTZ"	240	6	13	13	34	26	3	4	13	19	99	1
20140411	"GSW@LAL"	"GSW"	240	13	25	12	45	27	12	5	17	17	112	-1
20140411	"GSW@LAL"	"LAL"	240	9	28	8	34	23	10	2	15	12	95	1
20140412	"SAC@LAC"	"SAC"	240	4	9	12	26	21	5	4	10	26	101	-1
20140412	"SAC@LAC"	"LAC"	240	9	19	10	33	31	6	8	11	26	117	1
20140412	"PHI@CHA"	"PHI"	240	5	25	11	29	18	8	1	9	30	105	-1
20140412	"PHI@CHA"	"CHA"	240	7	19	9	32	23	3	9	14	22	111	1
20140412	"MIL@WAS"	"MIL"	240	5	8	13	29	20	5	3	20	16	91	-1
20140412	"MIL@WAS"	"WAS"	240	8	22	8	28	25	7	5	9	23	104	1
20140412	"MIA@ATL"	"MIA"	240	6	25	6	38	18	5	5	20	20	85	-1
20140412	"MIA@ATL"	"ATL"	240	10	22	5	33	24	13	2	12	22	98	1
20140412	"BOS@CLE"	"BOS"	240	12	30	7	40	27	5	5	9	24	111	-1
20140412	"BOS@CLE"	"CLE"	240	5	18	15	34	22	2	2	11	20	99	1
20140412	"NOP@HOU"	"NOP"	240	9	22	8	31	20	7	8	10	26	104	-1
20140412	"NOP@HOU"	"HOU"	240	10	27	6	30	23	10	8	13	19	111	1
20140412	"PHX@DAL"	"PHX"	240	8	17	12	29	14	16	4	18	18	98	-1
20140412	"PHX@DAL"	"DAL"	240	11	24	9	33	21	11	5	19	18	101	1
20140412	"UTZ@DEN"	"UTZ"	240	2	13	8	31	20	13	6	14	23	94	-1
20140412	"UTZ@DEN"	"DEN"	240	7	22	14	38	23	5	5	18	26	101	1
20140413	"OKC@IND"	"OKC"	240	7	28	8	24	21	12	4	9	24	97	-1
20140413	"OKC@IND"	"IND"	240	9	20	10	36	23	3	4	21	21	102	1
20140413	"TOR@DET"	"TOR"	240	9	23	8	32	22	8	6	9	35	116	-1
20140413	"TOR@DET"	"DET"	240	5	20	21	34	25	6	4	14	29	107	1
20140413	"ORL@BRK"	"ORL"	240	8	20	8	23	22	13	2	19	23	88	-1
20140413	"ORL@BRK"	"BRK"	240	12	29	14	29	23	11	5	23	16	97	1
20140413	"CHI@NYK"	"CHI"	240	6	22	12	33	23	4	1	16	19	89	-1
20140413	"CHI@NYK"	"NYK"	240	9	25	7	29	16	9	5	9	25	100	1
20140413	"GSW@POR"	"GSW"	265	17	37	6	32	22	10	0	14	27	117	-1
20140413	"GSW@POR"	"POR"	265	10	24	7	39	26	7	3	14	12	119	1
20140413	"MIN@SAC"	"MIN"	240	7	22	10	31	26	6	5	10	20	103	-1
20140413	"MIN@SAC"	"SAC"	240	6	17	8	39	25	6	6	15	23	106	1
20140413	"MEM@LAL"	"MEM"	240	8	15	16	36	29	10	7	17	12	102	-1
20140413	"MEM@LAL"	"LAL"	240	11	27	5	27	29	9	5	15	15	90	1
20140414	"BOS@PHI"	"BOS"	240	9	24	12	28	26	8	4	17	23	108	-1
20140414	"BOS@PHI"	"PHI"	240	3	12	9	33	25	10	8	14	21	113	1
20140414	"MIL@TOR"	"MIL"	240	6	10	6	26	21	7	3	16	21	100	-1
20140414	"MIL@TOR"	"TOR"	240	14	32	15	31	25	11	0	13	22	110	1
20140414	"MIA@WAS"	"MIA"	240	7	27	5	26	23	11	3	12	15	93	-1
20140414	"MIA@WAS"	"WAS"	240	14	29	8	34	36	9	3	17	19	114	1
20140414	"CHA@ATL"	"CHA"	240	6	25	12	36	27	3	2	9	20	95	-1
20140414	"CHA@ATL"	"ATL"	240	8	30	5	34	27	6	3	6	21	93	1
20140414	"ORL@CHI"	"ORL"	240	7	15	4	28	26	4	6	16	27	95	-1
20140414	"ORL@CHI"	"CHI"	240	5	13	8	28	27	8	3	8	19	108	1
20140414	"SAS@HOU"	"SAS"	240	4	17	8	35	24	3	2	6	23	98	-1
20140414	"SAS@HOU"	"HOU"	240	4	22	11	39	18	4	2	6	16	104	1
20140414	"OKC@NOP"	"OKC"	240	9	32	11	32	21	6	4	16	22	89	-1
20140414	"OKC@NOP"	"NOP"	240	9	29	10	29	19	8	5	10	18	101	1
20140414	"LAL@UTZ"	"LAL"	240	10	24	9	27	31	11	6	13	16	119	-1
20140414	"LAL@UTZ"	"UTZ"	240	6	19	9	28	25	5	4	18	16	104	1
20140414	"MEM@PHX"	"MEM"	240	6	15	10	32	20	5	1	17	18	97	-1
20140414	"MEM@PHX"	"PHX"	240	5	26	8	22	15	12	6	12	20	91	1
20140414	"MIN@GSW"	"MIN"	240	8	15	10	33	37	7	3	21	16	120	-1
20140414	"MIN@GSW"	"GSW"	240	15	37	19	32	31	13	4	15	27	130	1
20140415	"NYK@BRK"	"NYK"	240	11	21	8	28	15	11	5	16	28	109	-1
20140415	"NYK@BRK"	"BRK"	240	10	25	12	26	25	10	1	19	26	98	1
20140415	"DEN@LAC"	"DEN"	240	8	29	13	30	20	10	4	19	26	105	-1
20140415	"DEN@LAC"	"LAC"	240	9	24	7	34	29	11	4	15	21	117	1
20140416	"CHI@CHA"	"CHI"	265	8	22	6	38	21	7	4	11	22	86	-1
20140416	"CHI@CHA"	"CHA"	265	5	21	12	41	23	8	7	9	14	91	1
20140416	"IND@ORL"	"IND"	240	11	23	15	37	26	5	2	12	17	101	-1
20140416	"IND@ORL"	"ORL"	240	5	15	9	31	14	9	5	10	16	86	1
20140416	"WAS@BOS"	"WAS"	240	6	18	6	30	26	6	2	12	20	118	-1
20140416	"WAS@BOS"	"BOS"	240	7	30	11	26	24	8	1	13	16	102	1
20140416	"BRK@CLE"	"BRK"	240	8	25	6	30	21	9	1	15	16	85	-1
20140416	"BRK@CLE"	"CLE"	240	8	20	13	38	32	10	7	12	18	114	1
20140416	"DAL@MEM"	"DAL"	265	8	30	15	24	22	11	4	13	23	105	-1
20140416	"DAL@MEM"	"MEM"	265	5	20	20	28	25	7	1	17	16	106	1
20140416	"PHI@MIA"	"PHI"	240	10	23	5	30	24	15	5	18	22	100	-1
20140416	"PHI@MIA"	"MIA"	240	10	30	9	25	16	8	2	19	16	87	1
20140416	"ATL@MIL"	"ATL"	240	8	24	4	26	29	13	2	12	18	111	-1
20140416	"ATL@MIL"	"MIL"	240	7	18	11	32	25	5	5	20	21	103	1
20140416	"UTZ@MIN"	"UTZ"	290	6	24	22	38	30	10	9	18	34	136	-1
20140416	"UTZ@MIN"	"MIN"	290	8	25	13	32	24	12	5	15	24	130	1
20140416	"HOU@NOP"	"HOU"	240	14	30	13	28	23	3	4	14	16	100	-1
20140416	"HOU@NOP"	"NOP"	240	6	12	11	31	24	10	10	8	18	105	1
20140416	"TOR@NYK"	"TOR"	240	9	29	12	36	20	9	2	24	20	92	-1
20140416	"TOR@NYK"	"NYK"	240	8	17	11	25	13	12	6	16	23	95	1
20140416	"DET@OKC"	"DET"	240	8	19	15	26	20	6	3	17	28	111	-1
20140416	"DET@OKC"	"OKC"	240	5	23	24	25	23	10	7	15	22	112	1
20140416	"LAL@SAS"	"LAL"	240	11	27	6	44	29	4	2	9	17	113	-1
20140416	"LAL@SAS"	"SAS"	240	10	30	10	39	25	3	6	9	19	100	1
20140416	"GSW@DEN"	"GSW"	240	8	23	11	34	27	12	4	14	23	116	-1
20140416	"GSW@DEN"	"DEN"	240	9	34	9	33	23	4	4	19	28	112	1
20140416	"LAC@POR"	"LAC"	240	8	34	8	34	20	4	4	8	20	104	-1
20140416	"LAC@POR"	"POR"	240	10	26	24	41	29	5	2	10	23	110	1
20140416	"PHX@SAC"	"PHX"	240	8	20	7	33	16	9	5	11	21	104	-1
20140416	"PHX@SAC"	"SAC"	240	4	19	13	41	19	8	3	17	20	99	1
20141028	"ORL@NOP"	"ORL"	240	4	11	16	40	17	5	9	18	25	84	-1
20141028	"ORL@NOP"	"NOP"	240	4	17	26	36	20	10	17	9	17	101	1
20141028	"DAL@SAS"	"DAL"	240	8	21	9	24	17	9	3	10	20	100	-1
20141028	"DAL@SAS"	"SAS"	240	14	28	9	29	23	5	3	20	20	101	1
20141028	"HOU@LAL"	"HOU"	240	12	29	14	33	22	7	3	13	30	108	-1
20141028	"HOU@LAL"	"LAL"	240	3	10	11	25	16	7	3	11	32	90	1
20141029	"MIL@CHA"	"MIL"	265	7	14	3	32	25	9	10	14	25	106	-1
20141029	"MIL@CHA"	"CHA"	265	6	21	15	35	27	8	9	10	20	108	1
20141029	"PHI@IND"	"PHI"	240	6	21	15	27	17	10	5	11	29	91	-1
20141029	"PHI@IND"	"IND"	240	8	25	14	36	22	5	13	17	24	103	1
20141029	"BRK@BOS"	"BRK"	240	7	19	9	30	20	6	7	20	21	105	-1
20141029	"BRK@BOS"	"BOS"	240	8	22	9	26	28	11	5	12	25	121	1
20141029	"WAS@MIA"	"WAS"	240	6	19	7	29	20	7	2	14	20	95	-1
20141029	"WAS@MIA"	"MIA"	240	9	28	12	32	20	9	3	14	17	107	1
20141029	"ATL@TOR"	"ATL"	240	13	22	10	32	26	6	8	17	24	102	-1
20141029	"ATL@TOR"	"TOR"	240	8	26	16	32	26	13	9	9	22	109	1
20141029	"MIN@MEM"	"MIN"	240	6	12	19	28	20	8	4	23	21	101	-1
20141029	"MIN@MEM"	"MEM"	240	4	15	10	23	21	10	5	17	21	105	1
20141029	"CHI@NYK"	"CHI"	240	7	24	10	37	21	9	4	15	18	104	-1
20141029	"CHI@NYK"	"NYK"	240	3	17	14	24	19	9	5	11	22	80	1
20141029	"DET@DEN"	"DET"	240	6	26	8	37	15	4	5	15	27	79	-1
20141029	"DET@DEN"	"DEN"	240	6	24	14	37	17	7	4	15	21	89	1
20141029	"HOU@UTZ"	"HOU"	240	14	27	8	27	18	7	6	18	23	104	-1
20141029	"HOU@UTZ"	"UTZ"	240	3	18	13	21	16	8	6	13	16	93	1
20141029	"LAL@PHX"	"LAL"	240	4	13	12	26	20	9	3	13	18	99	-1
20141029	"LAL@PHX"	"PHX"	240	16	32	9	31	23	5	3	14	25	119	1
20141029	"GSW@SAC"	"GSW"	240	6	27	7	37	21	12	8	22	32	95	-1
20141029	"GSW@SAC"	"SAC"	240	3	18	15	35	13	11	3	26	26	77	1
20141029	"OKC@POR"	"OKC"	240	2	16	14	29	19	9	5	13	28	89	-1
20141029	"OKC@POR"	"POR"	240	11	29	13	29	23	4	9	10	19	106	1
20141030	"WAS@ORL"	"WAS"	240	7	13	6	31	22	10	0	12	25	105	-1
20141030	"WAS@ORL"	"ORL"	240	6	15	3	30	20	4	1	18	23	98	1
20141030	"NYK@CLE"	"NYK"	240	6	12	9	26	30	9	1	15	26	95	-1
20141030	"NYK@CLE"	"CLE"	240	9	24	11	22	22	5	2	19	15	90	1
20141030	"DET@MIN"	"DET"	240	7	21	14	32	20	3	5	12	24	91	-1
20141030	"DET@MIN"	"MIN"	240	4	10	10	33	18	8	3	12	21	97	1
20141030	"UTZ@DAL"	"UTZ"	240	14	35	15	25	22	6	0	16	21	102	-1
20141030	"UTZ@DAL"	"DAL"	240	8	21	13	31	25	8	5	9	15	120	1
20141030	"OKC@LAC"	"OKC"	240	6	21	8	39	23	5	2	22	27	90	-1
20141030	"OKC@LAC"	"LAC"	240	7	30	14	19	17	10	4	11	27	93	1
20141031	"MEM@IND"	"MEM"	240	7	19	11	29	20	11	2	9	21	97	-1
20141031	"MEM@IND"	"IND"	240	8	21	11	35	19	5	3	18	15	89	1
20141031	"CLE@CHI"	"CLE"	265	3	15	20	32	18	8	4	9	18	114	-1
20141031	"CLE@CHI"	"CHI"	265	13	31	11	31	25	4	14	19	28	108	1
20141031	"PHI@MIL"	"PHI"	240	5	23	12	30	20	9	5	16	18	81	-1
20141031	"PHI@MIL"	"MIL"	240	9	24	15	40	25	10	11	18	19	93	1
20141031	"SAS@PHX"	"SAS"	240	8	25	5	40	20	3	3	12	25	89	-1
20141031	"SAS@PHX"	"PHX"	240	2	18	12	38	15	2	5	7	21	94	1
20141031	"POR@SAC"	"POR"	240	9	26	10	28	20	5	8	10	26	94	-1
20141031	"POR@SAC"	"SAC"	240	4	10	14	35	14	6	2	10	24	103	1
20141031	"LAC@LAL"	"LAC"	240	12	33	6	30	25	6	2	14	26	118	-1
